320,1,489.00,0.00,747.00,858.00,0.6683,1,-1,-1
322,1,477.00,0.00,780.00,870.00,0.8668,1,-1,-1
323,1,477.00,0.00,777.00,870.00,0.8667,1,-1,-1
324,1,462.00,-0.00,801.00,879.00,0.8639,1,-1,-1
325,1,453.00,0.00,816.00,888.00,0.8545,1,-1,-1
328,1,411.00,0.00,876.00,900.00,0.8160,1,-1,-1
331,1,375.00,-0.00,921.00,909.00,0.8559,1,-1,-1
332,1,342.00,0.00,951.00,924.00,0.8363,1,-1,-1
333,1,306.00,0.00,981.00,927.00,0.8735,1,-1,-1
334,1,273.00,0.00,1008.00,939.00,0.8527,1,-1,-1
335,1,273.00,0.00,1008.00,939.00,0.8525,1,-1,-1
336,1,246.00,0.00,1038.00,942.00,0.8536,1,-1,-1
339,1,87.00,0.00,1152.00,957.00,0.5917,1,-1,-1
340,1,36.00,0.00,1203.00,975.00,0.6588,1,-1,-1
345,1,15.00,0.00,1260.00,1056.00,0.5591,1,-1,-1
349,1,6.00,0.00,1344.00,1080.00,0.5618,1,-1,-1
353,1,0.00,0.00,1617.00,1080.00,0.4108,1,-1,-1
362,1,0.00,0.00,1059.00,1080.00,0.4078,1,-1,-1
365,1,0.00,0.00,1896.00,1080.00,0.4439,1,-1,-1
374,1,3.00,0.00,1917.00,1080.00,0.7652,1,-1,-1
375,1,6.00,0.00,1914.00,1080.00,0.8167,1,-1,-1
376,1,9.00,0.00,1911.00,1080.00,0.8258,1,-1,-1
377,1,9.00,0.00,1911.00,1080.00,0.7871,1,-1,-1
379,1,9.00,0.00,1911.00,1080.00,0.7890,1,-1,-1
412,1,729.00,0.00,1191.00,951.00,0.4925,1,-1,-1
420,1,840.00,-0.00,1080.00,855.00,0.4123,1,-1,-1
425,1,876.00,0.00,1044.00,570.00,0.6296,1,-1,-1
577,1,927.00,21.00,693.00,405.00,0.8224,1,-1,-1
578,1,927.00,21.00,693.00,405.00,0.8234,1,-1,-1
579,1,879.00,0.00,711.00,432.00,0.8939,1,-1,-1
580,1,822.00,6.00,741.00,432.00,0.8691,1,-1,-1
582,1,714.00,27.00,789.00,414.00,0.9198,1,-1,-1
584,1,660.00,0.00,813.00,441.00,0.8941,1,-1,-1
585,1,609.00,0.00,828.00,459.00,0.8802,1,-1,-1
586,1,558.00,0.00,840.00,468.00,0.9164,1,-1,-1
587,1,504.00,-0.00,846.00,477.00,0.9144,1,-1,-1
588,1,450.00,0.00,864.00,486.00,0.9146,1,-1,-1
589,1,390.00,-0.00,873.00,504.00,0.9039,1,-1,-1
590,1,390.00,-0.00,873.00,504.00,0.9045,1,-1,-1
591,1,333.00,-0.00,885.00,504.00,0.8912,1,-1,-1
